"feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14"
"-0.32571182,0.12746763,1.1601076,0.18525983,0.21654814,1.1906483,0.5798892,0.02184686,0.57809955,0.48034772,0.5187424,0.41960236,0.3724882,1.046489"
"0.14531134,0.032945074,1.638676,0.23967351,0.687026,0.5372876,0.58505625,-0.06793818,0.9575286,0.8068648,0.60747373,0.5935003,0.15652715,0.91913503"
"-0.30437395,-0.4815045,1.0275433,0.45618534,0.6021146,0.3570268,0.41777042,0.31481782,0.4794326,0.10693934,1.0303484,0.9807274,0.5808141,0.5880625"
"-0.39485595,-0.37615862,1.1022301,0.25452736,0.2603082,1.1378306,0.6515509,0.20548014,0.37788597,0.84879506,1.3461351,0.9782137,0.6092339,1.4570594"
"-0.21000814,-0.26887232,1.277641,0.804594,0.624927,1.326322,0.459043,-0.113857776,0.84957486,0.43933186,0.9524955,1.6236724,1.0804702,1.5342067"
"-0.30408326,0.5852321,0.7825924,0.19652529,0.50231403,1.0445111,0.32310295,0.07385691,1.0147194,0.44221488,0.21816993,0.17942315,0.1971275,1.4119972"
"-0.18314749,-0.27054465,0.85489625,0.71300435,0.63263595,0.595344,0.7524893,-0.30842438,0.84064835,-0.1711953,0.8235075,0.6708951,0.39941567,0.8891162"
"0.027303517,0.064958476,1.0872488,0.23446444,0.42372078,0.38202927,0.56813395,0.2179311,0.814715,0.46877548,0.25364155,0.29221773,0.20753695,0.90518093"
"0.29285786,-0.3616627,1.5270804,0.22193456,0.9349601,1.1342785,0.5615287,0.5942808,1.0072681,0.5150431,0.7163641,0.5338369,0.58506477,0.7967681"
"0.31864846,-0.17431004,1.5514158,0.08691749,0.7070774,0.70932823,0.7246987,0.59755087,0.85073453,0.6835285,0.75168437,0.22154379,0.5443938,0.68299866"
"-0.5297984,0.32144895,1.2178375,0.2919336,0.36160457,1.0518173,0.25283995,0.08693016,0.9180823,0.4850706,0.3826891,0.13008533,0.2518383,1.558651"
"-0.44767827,-0.069503345,1.2027744,0.6457175,0.31906846,0.6543801,0.60940504,0.4761103,0.75910944,0.064250596,0.7535465,0.9460665,0.45372295,0.84234315"
"0.03420081,0.08999071,1.2208052,0.036594052,0.42182493,0.62288886,0.17283523,0.3194661,0.762787,0.4472509,0.2256901,0.24816214,0.30601874,0.8199919"
"0.3721134,0.26291475,1.1909037,0.3320518,0.2552986,1.0471634,0.5463192,0.2529616,1.7205421,0.612714,0.7601592,0.43190664,0.6135145,1.1925768"
"-0.108752735,-0.1409777,1.1876965,0.420687,0.7210625,0.5962642,0.45147195,0.33648044,0.8227247,0.18439294,0.4636072,0.718416,0.5221948,0.8193624"
"-0.08463814,-0.11821492,1.5453832,0.23668107,0.25590846,0.8850979,0.61635685,0.59322155,0.7470208,0.44110793,0.7635402,0.9236039,0.41935143,1.1233418"
"-0.32822087,0.44103375,1.4571937,0.68647486,0.21378636,0.8427291,0.6573805,0.13691606,1.2804595,0.09698293,0.46458724,0.6116053,0.61171645,1.265292"
"-0.24452296,-0.04101617,1.0970114,0.43675652,0.556051,0.8850017,0.7744867,0.3875945,0.35557598,0.37816238,1.0552448,0.79566145,0.8005159,1.0207039"
"-0.44107842,-0.22967207,1.8631867,0.46292862,0.2625755,0.89542794,0.692228,0.7182107,0.8393781,0.7090854,1.3132855,0.80181015,0.8564105,0.79199314"
"0.09649752,0.20044275,1.0231986,0.42089978,0.8100101,0.66708535,0.28506428,-0.16112973,0.82833576,0.349862,0.12035446,0.7880468,0.18191394,1.2558798"
"-0.51487815,-0.07702473,1.9534552,0.4419663,-0.20631337,1.3043978,0.8105467,0.3790556,0.95762694,0.115501076,1.0423006,0.4408692,0.41834223,1.0432569"
"-0.16758995,-0.14855208,0.9665171,0.3402188,0.35906607,1.0443588,0.61486316,0.4062771,0.40120792,0.45461592,0.76858914,0.814381,0.77267164,0.94567776"
"0.23471102,0.503798,0.9180284,0.40824902,-0.08240575,0.7092519,0.45013446,-0.17342214,0.99229956,0.63654435,0.6905172,0.46410292,0.013046052,1.0148954"
"-0.53420913,-0.22744696,1.2208458,0.54863274,0.56001085,0.60628265,0.7195814,0.00859968,0.2895487,0.10418062,0.8568273,1.4243845,1.0845009,1.3576766"
"-0.55663335,-0.28987557,1.0886589,0.6210517,0.5032828,0.8812647,0.6494498,0.37386906,0.32811096,0.3274249,0.996492,1.0598081,0.88974416,1.0058906"
"-0.10680135,-0.393085,1.1142415,0.24963251,0.6671553,0.8093209,0.5453302,0.015104039,0.729449,0.34800228,0.5147563,0.53896815,0.31856516,0.6696279"
"-0.3077511,-0.38278693,1.6548502,0.14858086,0.45011094,1.7596112,0.7509196,0.5187781,0.831589,0.9435621,1.3995292,0.6329911,0.45945063,1.053949"
"-0.3777371,0.19510576,1.3233714,0.15536258,0.90111625,0.6511463,0.40967643,-0.53606623,0.86147034,0.3934301,0.22201268,0.9354208,0.39442018,1.4038241"
"-0.40429664,-0.17009667,1.3099864,0.5529227,0.23570147,0.7979111,0.51692426,0.37898818,0.9948971,0.14872836,0.8182689,0.014488928,0.48018834,1.030227"
"-0.072337694,-0.028862571,1.0130373,0.47469923,0.76088315,0.4293235,0.20299819,0.011761458,0.5937637,0.05990067,0.20583455,0.73019814,0.450427,0.7840776"
"0.03785431,0.34182373,0.8744779,0.051612765,0.14715654,0.7762877,0.16725674,0.040485308,0.7920196,0.5315359,0.21447654,-0.00068864226,0.07667223,1.1288373"
"-0.21379675,-0.12876394,1.1491497,0.48942226,0.7010044,0.43251756,0.69811386,0.032262173,0.495456,0.039995644,0.6357117,0.66351086,0.56256944,0.92866343"
"-0.31922767,-0.8527198,1.3357248,0.35080472,0.28368056,1.0039656,0.7234586,0.6596878,1.2993042,0.50185037,1.2368591,0.85914624,0.6563716,0.89907074"
"-0.14034647,0.0822513,1.4805745,0.17393173,0.5299438,0.7149254,0.91890943,0.29998207,1.2844163,0.4159627,0.64352477,0.22408108,1.0478169,0.87715006"
"-0.46884304,-0.047228053,1.1208854,0.7186956,0.021397516,0.78199065,0.68773276,0.15710796,0.5561298,0.022149745,0.7764578,1.0437421,0.7065175,1.2269728"
"-0.11575012,0.31444272,1.1769892,0.19973417,0.75562817,0.82517886,0.42409885,-0.44215512,1.1300156,0.8376726,0.17069678,0.7052625,0.37043527,1.5121706"
"-0.03451318,-0.50025845,1.3255291,0.47083914,0.52619165,1.1771482,0.75450456,0.3973026,1.0223219,0.40596095,0.92642486,0.54907894,0.58097684,0.7415121"
"-0.3701377,0.28463498,1.6889879,0.097284615,0.6665051,1.1368394,0.531109,-0.024957802,0.8221239,0.5958247,0.48540527,0.43042994,0.23665324,1.2826283"
"-0.32613024,-0.32119516,0.9225336,0.19870697,0.32820794,0.411459,0.41265917,0.21681482,0.6867674,0.1054575,0.4351331,0.28703663,0.4041558,0.6085856"
"-0.048469786,0.0027461515,1.3349278,0.30168426,0.036538146,1.0083148,0.76028705,0.26890117,0.5966556,0.44634077,0.86460197,0.5205531,0.3407384,0.6159244"
"-0.3341303,0.042911917,1.9572347,0.4309186,0.4533695,0.9999281,0.41515774,0.33971128,1.1367017,0.3360237,0.94320923,0.83244056,0.6178997,1.0890241"
"-0.07484727,0.66284674,1.7630886,0.28177312,0.73470616,0.58554906,0.98354715,0.36549264,1.2144028,0.8001181,0.50403106,0.41255632,0.048173036,1.8875371"
"-0.0660521,0.24280585,1.9094954,0.20164171,1.0058266,1.0890007,0.6346038,0.46431243,0.5647179,0.8447876,0.4965041,0.8129816,0.6845541,1.4900719"
"-0.3524683,0.21291238,1.9552593,0.13002583,0.9706623,1.0238138,0.19212097,-0.09108818,0.8947817,0.39038512,-0.01725844,0.67606074,0.38620478,1.5272435"
"-0.029418983,0.054026477,1.0558132,0.041304003,0.36628938,0.6336608,0.20255846,0.08754875,0.9609676,0.13429257,0.5526361,0.12549822,0.41378084,1.1223148"
"-0.22330646,0.48087832,1.2346578,0.10041172,0.75651264,0.63878304,0.30002907,0.05227221,0.7115838,0.58228016,-0.25793877,0.39981762,0.17664428,1.2866884"
"-0.6547177,0.38704836,1.2952145,0.49925032,0.24364114,1.2111683,0.51908505,0.27446407,0.8737338,0.16329683,1.1383398,0.4934131,0.30016106,1.6796935"
"-0.31114724,-0.48261014,1.4120268,0.65145,-0.112646386,1.1284753,1.3514342,0.18069918,0.9410656,0.9248528,1.6175126,1.1510993,0.41933692,0.96528876"
"0.0884965,-0.1342742,1.5403618,0.10265742,0.57427686,0.9660849,0.5860332,0.6606882,0.7676445,0.89922565,0.37280482,0.22323774,0.29034618,0.66618866"
"-0.45010686,0.028331934,1.2263018,0.113006875,0.24763626,0.8164353,0.44136864,0.39813325,0.846206,0.47741103,0.5157277,0.08748339,0.42128506,0.5831297"
"-0.2951993,0.038191475,1.6482263,0.2749515,0.3087251,1.1396309,1.0687757,0.44113964,0.8385839,0.4413286,0.46158212,0.36195487,0.53043157,0.8529934"
"-0.35393703,-0.027807001,1.529574,0.42508516,0.73037064,0.6852001,0.45230886,0.76653385,0.779265,0.21781233,0.55960506,0.70798206,0.7590886,1.2863003"
"-0.31005743,-0.29399446,1.7551688,0.6424623,0.10205181,1.4219996,1.4551953,-0.07163339,0.8776161,0.7128589,1.9596977,0.9615522,0.70791465,1.264023"
"-0.051877182,-0.23731004,1.3374915,0.29852805,0.1952354,0.96935666,0.6593265,0.6003048,0.8261375,0.43152988,1.1128538,0.3629988,0.57322997,0.5422143"
"0.11683815,-0.2830791,1.4292263,0.32558906,0.38290438,1.1807013,0.8222299,0.5970489,1.4026377,0.183038,0.90235627,0.3002681,0.13841353,1.0437366"
"-0.30283946,-0.2772783,0.91705626,0.39798483,0.5504075,0.5785257,0.7868289,-0.038021777,0.7967238,0.100222975,0.6975223,0.5033937,0.41311148,0.76732826"
"-0.22340314,-0.07997933,1.2361146,0.89786667,0.57092696,0.8734251,0.73916864,-0.3027616,1.520415,0.055611733,0.54890436,0.7112167,0.8720552,1.5142955"
"-0.600012,0.23947755,1.9647512,0.051959958,1.3461478,1.4714051,0.55933434,0.17727485,0.8544197,0.25636974,1.2404654,1.3373146,1.2724211,2.3175876"
"-0.5610055,0.10743279,1.3926382,0.70275867,0.29944688,0.920783,0.7429987,0.2625929,0.6719143,0.15122952,1.3594406,0.7271859,0.6512173,1.42765"
"-0.3998579,-0.2691567,1.4592055,0.26997203,0.60883147,0.9433415,1.2166166,0.20799205,0.81514573,0.7553112,1.3340635,1.0250064,0.6489809,1.4265537"
"0.2560012,0.13544519,2.169966,0.091658704,0.44002873,1.4251479,1.3487842,0.3076934,0.8622654,0.99878246,0.75379723,0.38739243,0.08777246,1.268498"
"-0.13422546,0.101345316,2.3253174,0.12367859,0.628057,1.1164172,0.8866493,0.5050962,1.2755692,1.2946136,1.1221576,0.05859478,0.44319347,0.76574385"
"-0.08382537,-0.2350396,1.3569164,0.021816969,0.63453317,0.9272615,0.23916157,0.4424425,0.66003704,1.0175475,0.710272,0.6096799,0.5919238,0.6462541"
"-0.22956935,-0.10551804,2.0481865,0.2633644,0.82608485,1.0473309,0.61248213,0.5967879,0.5055256,0.51402164,0.5227525,0.5983692,0.77296144,1.3293016"
"-0.24075365,0.05223005,0.8538602,0.10521362,0.26396245,0.843521,0.6931962,-0.026289351,0.83344513,0.35460258,0.39032373,0.43412328,0.4263125,1.0312601"
"-0.7383285,-0.46401957,1.4932607,0.50534016,0.5201505,0.9628555,0.7289534,0.3331752,0.5885567,0.3391093,1.405243,1.0202577,0.9460672,1.0524975"
"0.029263733,0.24402475,1.3374838,-0.02946994,0.67256117,1.074635,0.5735033,0.09637107,1.1601562,0.67893195,0.41505775,0.46411598,0.11128779,1.0960052"
"-0.28374267,0.17731535,1.6640131,0.12564233,0.74795485,0.640934,0.33963028,0.423752,0.73508555,0.5229867,0.17012993,0.5260694,0.5434417,1.1935884"
"-0.31883264,0.09842362,1.3033277,0.5254505,0.48432156,0.4144051,0.35484332,0.36187324,0.67039156,0.19828019,0.09019621,0.64769834,0.5921402,0.93210006"
"-0.3938486,0.032904368,1.4557831,0.2715842,0.43800628,0.82617015,0.52895254,0.3635095,0.71005726,0.22856693,0.15431346,0.6696367,0.46416834,0.8545172"
"-0.17548965,-0.09025282,1.309246,0.51321024,0.036834456,0.84216464,0.7233397,0.24515331,0.64065844,0.23171405,0.68994534,0.64560914,0.46324554,0.7027548"
"0.071753316,-0.25105497,1.9146844,0.20070148,1.214872,1.2805254,1.071326,0.17224972,1.6381751,0.36183313,0.8957967,0.4420892,0.73113143,1.6570646"
"-0.15485002,0.01712523,1.3544234,0.08733476,0.8681402,0.42303032,0.6333771,0.11516227,0.8185093,0.48920223,0.52326596,0.8586106,0.6533384,0.99871886"
"-0.42596385,-0.63478005,1.5822155,0.9137574,0.21736214,1.0597628,1.2842591,-0.0691255,0.8677334,0.5407256,1.5771639,1.0315804,0.6865447,1.3606484"
"-0.07149887,0.11629979,1.536937,0.1990736,0.55131435,1.0849768,0.7507102,-0.19673514,0.83958066,0.3289682,0.48029846,0.6710163,0.35205632,1.2494721"
"-0.26636013,-0.13522695,1.4597083,0.28882164,0.5935226,0.82357174,0.5690725,0.18546367,0.66462713,0.44153708,0.44567326,0.33156863,0.34267172,0.80980015"
"0.115024924,0.20863506,0.633596,0.17160451,0.28824967,0.35556665,0.15571645,-0.022200292,0.7597465,0.33511975,0.08986941,0.23788863,0.11761241,0.7571932"
"-0.4853136,-0.16990863,1.6217542,0.25370732,0.81900436,0.16511703,0.44638878,0.15173888,0.68832153,0.26928777,0.80358386,1.0972704,0.829751,1.2612056"
"-0.22344257,0.049154725,1.0431671,-0.12867822,0.14114043,1.0252324,0.31356016,0.56822634,0.6276386,0.6547999,0.25390863,-0.174349,0.3015227,0.63958114"
"-0.38513437,-0.42238456,1.2333083,0.8012879,0.20117712,1.2380285,0.72145146,0.2136219,0.6844915,0.36236358,1.2233258,1.3748575,0.59566677,1.4107805"
"0.25024137,0.3661407,1.6000732,0.05949186,0.2625522,1.1987795,0.9617662,-0.08399095,1.149175,0.79664797,0.39797255,0.08996517,-0.017457966,1.1185861"
"-0.10907788,0.11159052,1.6612421,0.418914,0.5473666,0.43295988,0.8195676,0.355966,0.7503928,0.45751122,0.08972955,0.75841916,0.59370625,1.1776391"
"-0.17282338,0.096685074,1.4367981,0.53855366,0.60265756,0.27063748,0.6874227,0.29747126,0.5208677,0.29952735,0.51783293,0.5840218,0.6836029,0.90809655"
"-0.21805708,0.6260426,2.2572641,0.7005532,0.22420263,1.132718,1.0096853,0.3116384,1.1597376,0.54681396,1.1624184,0.7458664,0.5479396,1.184307"
"-0.47025684,-0.11581027,0.78752196,0.24923253,0.56913185,0.61469084,0.22096737,-0.15711193,0.6301795,0.44651037,0.3999956,0.5559888,0.46317187,1.1201503"
"-0.7997587,-0.7507112,1.4480089,0.79875976,0.5352893,0.55276,0.80933535,0.506026,0.78882635,0.271614,1.8362166,1.3729179,0.9279319,1.2786415"
"0.1744049,0.20247072,1.8243103,0.20673175,-0.15219304,1.0773245,1.0696605,0.31551266,1.1493071,0.39081535,0.92558473,0.5351745,0.527697,1.0522597"
"-0.49747837,0.08912903,0.91423357,0.17548844,0.19001135,1.4009365,0.46354938,-0.027854672,1.278162,0.6102844,0.64558697,0.19072525,0.9514672,1.3385447"
"-0.56218606,0.41366592,1.3861902,0.4302381,0.41875184,0.9265937,0.15400364,0.34297597,0.83179885,0.22435004,0.8047096,0.8204294,0.78536665,1.2224712"
"-0.6158647,-0.3847167,1.6528332,0.3577665,0.9005054,0.89199626,0.34924266,0.40473616,0.47251764,0.43084237,0.80814207,1.1541547,0.9694246,1.0292059"
"-0.27257836,0.39639297,1.7648425,0.30862433,0.8075185,0.8388877,0.56671625,0.43678,1.2901636,0.681114,0.14738525,0.18308513,0.3287256,1.1391929"
"-0.30815437,-0.48701116,0.9939805,0.14403598,0.23519117,1.076045,0.46255893,0.27802384,0.7224003,0.764249,1.136679,0.6571638,0.3459883,0.91042376"
"0.13083903,0.22994532,2.345399,0.22377516,0.6460979,1.4619288,1.3519243,0.42624202,1.1393814,1.0224077,1.1254861,0.2313546,0.448539,1.533165"
"-0.18579789,0.12835021,0.8365293,0.14083481,0.15328962,0.6188375,0.19990562,0.12767178,0.5523418,0.10232808,0.24142554,0.20891011,0.39735302,0.94372755"
"-0.00017601438,0.018938422,1.2723626,0.6020433,-0.024897967,0.68189275,0.75606585,0.06954622,0.7802856,0.2931454,0.7146554,0.5370188,0.3569764,1.1194004"
"0.012464786,0.34760383,1.7561961,0.28142944,0.32827413,1.0345315,0.80237365,0.12658896,0.8573324,0.4079663,1.081661,0.44190228,0.25048345,0.9215762"
"-0.5965083,-0.16968156,1.415197,0.36431998,0.92932165,0.7098069,0.6282421,-0.12206319,0.89586055,0.055889074,0.31194028,0.86287946,0.8331263,1.4001929"
"-0.16538267,-0.07106652,0.6689579,0.19150394,0.5105136,0.25883743,0.09809865,-0.1317234,0.5164196,0.41177365,0.43472794,0.5592438,0.3324568,0.5616856"
"-0.18589608,-0.03991828,1.2606248,0.050971206,0.24401844,0.68836856,0.22133456,0.4581874,0.6876928,0.4942211,0.1708595,0.24473691,0.2343992,0.90271294"
"-0.4046875,0.041323155,0.8851197,0.030014941,0.31838122,1.0247985,0.2674157,0.14395128,0.52693784,0.67768884,0.4172626,0.36231288,0.57882464,1.2935684"
"-0.32367408,-0.11833648,0.98177487,-0.10961191,0.18565527,1.3514068,0.3589139,0.14522266,0.5281339,1.0128838,0.7020831,0.4734431,0.4845048,1.5152042"
"-0.13098747,0.080360234,1.241746,0.387511,0.48481625,0.78555435,0.19616641,-0.012644576,0.9926066,0.6841184,0.726201,0.2654836,0.3504282,1.0564255"
"-0.3962442,-0.2659815,1.0829871,0.30163354,0.4282402,0.43790728,0.5294439,0.26422015,0.26199633,0.367716,1.0748155,0.903319,0.6741046,0.7349735"
"-0.21817702,-0.14419807,1.7529233,0.30551863,0.21163186,0.62437415,0.76677155,0.4769629,0.884098,0.10212889,0.4508059,0.33259892,0.42229873,0.9920952"
"-0.25737363,0.09483849,1.312416,0.21121109,0.11983257,0.91909426,0.8312417,-0.13216123,1.0880947,0.42610532,0.5273599,0.18013048,0.56003165,1.0789429"
"-0.089549124,0.016998949,1.4131973,0.12095493,0.6337215,0.96750987,0.52086407,0.70489746,0.80310434,1.1205074,0.7003956,0.47697377,0.46430796,0.6617177"
"-0.16925746,-0.011940511,0.9367792,0.35433942,0.2281647,0.46222684,0.4631884,0.27691534,0.57267356,0.13984045,0.288164,0.29376912,0.20053647,0.73134345"
"-0.5045575,0.32378283,1.3295295,0.6031917,0.3680189,1.6122059,0.5710316,-0.1790904,0.81644046,0.50805557,0.77781796,0.8722384,0.3182967,1.7174771"
"-0.10772645,1.1242349,1.6548662,0.17739742,0.3811474,1.3160824,0.590308,0.26403752,1.5900865,0.75000155,0.22713007,0.11012952,0.084993675,2.0277474"
"0.046274845,0.14169711,0.7144255,0.41305128,0.12307438,0.7874191,0.67030233,-0.0995339,0.60718846,0.41938543,0.86184585,0.34828857,0.44650224,0.8685736"
"-0.20709544,-0.19592063,1.2789568,0.44238105,0.23938546,0.8111948,0.24247304,0.4185991,0.7937398,0.3293934,0.5392632,0.31049109,0.62688357,1.0037315"
"-0.14769813,0.34615558,1.3748171,0.7544952,0.4887966,0.72756267,0.65652806,-0.11593168,1.1680329,0.2687474,0.328537,0.95686096,0.6839877,1.5409716"
"-0.4602458,-0.14415191,0.9507573,0.36406076,0.32907078,0.73065436,0.34009057,0.30738908,0.58876604,0.07705185,0.52849287,0.501331,0.7143056,0.98152304"
"-0.22797069,0.029714974,1.7370886,0.28682774,0.351217,1.1852349,0.594799,0.20202161,0.68398833,0.94186085,1.1832168,0.7152265,0.8332594,1.5321562"
"-0.22046871,-0.19909146,1.1001043,0.3037176,-0.0036696345,1.0141853,0.076995164,0.74063295,1.181865,0.28791937,0.89036214,0.4245535,0.6913349,0.99635595"
"-0.1116465,0.22589336,1.1250302,0.5885162,0.12112547,0.994755,0.48552167,-0.030061994,0.6316712,0.10689138,0.882783,0.52171403,0.43878144,0.9769453"
"0.12433958,0.35317406,1.0032804,0.30551457,0.25676495,0.50912666,0.6703377,0.19376715,0.7491895,0.46860915,0.635256,0.4916411,0.34380138,1.0702283"
"-0.25419852,-0.17020632,1.1435552,0.481013,0.8059709,0.36347595,0.3272564,0.02299362,0.45064056,0.16932979,0.25019047,0.8330752,0.4491239,0.8650553"
"-0.104731165,-0.11184361,1.3383499,0.3875062,0.9339937,0.8571236,0.6343963,-0.16935687,0.7962312,0.36757946,0.6811929,0.82158035,0.87692803,1.0967997"
"-0.6744542,0.3516003,1.6872207,-0.116385736,0.5939296,1.2125607,0.25695053,0.33200064,0.9836337,1.2286457,0.16192877,0.17642117,0.73121333,1.7365354"
"-0.444107,0.08749861,1.9548928,0.62860394,0.8207264,0.6976055,0.7569147,0.11068371,0.9887853,0.23077369,0.09588969,0.8364123,0.57122797,1.5360348"
"-0.40305766,-0.40137288,1.0624923,0.77224255,0.32855713,0.8564681,1.1237622,0.05718762,0.60454637,0.31937024,0.8861851,0.66128397,0.49535906,1.0288606"
"0.07180301,-0.042444114,2.3986797,0.50851756,0.41890523,0.57183075,1.1158347,0.58996826,1.2540122,0.4041566,0.94277585,0.3945109,0.7976357,1.1846131"
"-0.12524603,0.078391485,0.91098213,0.14436375,0.27762988,0.57794845,0.32061616,0.2956072,0.5370248,0.5072267,0.40231726,0.218058,0.5327959,0.49833423"
"0.16244459,0.3738413,1.467086,0.16205637,0.2163704,0.78897476,0.58656627,0.48404875,0.7185379,0.55718935,0.54213536,0.26524776,-0.048995793,0.96035725"
"-0.14664268,-0.084692866,0.97373927,0.5389526,0.22519195,1.2440304,0.9141322,-0.25445145,0.6036847,0.9315073,1.3187332,1.0566292,0.63120365,1.5391899"
"-0.15332024,0.29015207,1.727275,-0.008726312,0.59919226,1.1067023,0.3497636,0.49703613,0.6947871,0.9483385,0.43492225,0.40972534,0.45114905,1.1255032"
"-0.22128855,0.50093913,1.0365,0.3179693,0.36857218,0.7698048,0.3909772,-0.031784758,0.79501706,0.4620356,0.36534244,0.5017608,0.11482924,1.350972"
"-0.5360086,-0.50809807,1.0380245,0.71640676,0.6820992,0.9538089,0.6373222,-0.20783478,0.4040097,0.31870103,1.4935331,1.3551075,0.77781063,1.3642128"
"0.036426812,0.34275156,1.3163017,0.43403986,0.731058,0.64066607,0.94258183,-0.025193984,0.53764033,0.45391718,0.5117786,0.78845155,0.4570953,1.3921171"
"-0.5119102,0.007589979,1.6610327,0.2977851,0.8811619,0.86861235,0.6328339,0.6945326,0.7038478,0.7528389,1.1922028,1.023034,1.1669289,1.371977"
"-0.16954412,0.2656422,1.0671376,0.21950948,0.84579813,0.8936126,1.0010341,-0.31795526,1.0289065,1.0494664,0.51591605,0.63276905,0.56285214,1.2744228"
"-0.07412821,-0.1046665,0.7987814,0.48389584,0.45830303,1.0065112,0.64090973,-0.41373512,0.5361255,0.30200902,0.96714056,0.8704389,0.60130554,1.4140015"
"-0.76780355,-0.33501413,1.916594,0.86601627,0.41167662,1.6176271,1.1553024,0.82672447,0.46515083,0.61532795,1.3691016,1.1247607,1.0858991,1.21207"
"-0.13124545,0.0718339,1.0506252,0.42204368,0.42187986,0.98380595,0.39748994,-0.14024507,0.5216774,0.39856827,0.5099657,0.9817293,0.5879945,1.3794489"
"-0.3484492,0.23872887,0.9208,0.41930094,0.30161512,0.8048036,0.33510682,-0.09399742,0.9646978,0.07115481,0.33184576,0.2939942,0.59838265,1.0965612"
"-0.24308869,0.24638478,1.918357,0.57858765,0.47917762,0.95745593,0.5242393,0.30276075,0.7901612,0.40759417,0.28600794,0.8442066,0.5526135,1.454768"
"-0.21855389,0.29700816,1.3840492,0.17926723,0.49907175,0.5295627,0.8928262,0.16215487,0.78816307,0.6265716,0.34988335,0.47065195,0.4343726,0.8672188"
"-0.2542853,0.25473845,0.80568427,0.26946464,0.55660164,0.62859195,0.11226875,-0.2753324,0.7695928,0.4571949,0.077522956,0.5471476,0.5621814,1.3122848"
"-0.83444947,-0.09615601,1.1117482,-0.10657003,0.4858121,0.8675266,0.12205033,0.43042853,0.6976833,0.5874885,0.62180734,0.20393819,0.7453957,0.9949405"
"-0.03431089,0.098794274,1.0043262,0.34288487,-0.006793523,0.52836126,0.38788474,0.32363102,0.9297241,0.08839518,0.35661113,0.120207936,0.41505504,0.5032045"
"-0.9488062,-0.5197742,1.3369017,0.50149685,0.89405954,0.7259579,0.58989775,0.1421745,0.66550034,0.58905596,0.82966876,1.3905452,1.2092369,1.3938957"
"-0.20699978,0.17935295,0.82155865,-0.23703712,0.08293532,0.88633734,0.24038455,-0.14126994,1.0586951,0.5642127,0.059798688,0.09742698,0.6761558,1.1264366"
"0.3134982,0.1081346,2.2433302,0.08960323,0.45096773,1.2244835,1.3284949,0.45682403,1.0006157,0.6779289,0.8416227,0.67924416,-0.08755925,1.3513467"
"-0.26015347,-0.06584213,1.2430283,0.780462,0.098219074,1.1930928,1.2131554,0.07355084,0.921061,0.4222223,0.9867488,0.6335315,0.6935822,1.0554442"
"-0.50212735,0.22807044,0.91464657,0.32745495,0.75035256,0.9132669,0.24013518,-0.022043774,0.94319695,0.30535743,0.47593257,0.6816806,0.36096996,1.1955497"
"-0.281676,0.03634972,0.7968597,0.4352565,0.38454053,0.49689752,0.5233555,0.09874928,0.37643552,0.28017494,0.78938544,0.31423274,0.5543761,0.64605767"
"-0.1266724,-0.2310592,1.6543655,0.59677976,0.29796743,0.85269785,0.742804,0.32536122,1.3049659,-0.15625086,0.64630514,0.09695166,0.7003511,1.1289079"
"-0.22137585,0.6078266,1.0670906,0.4135571,0.6040769,1.0580872,0.08700195,0.04088192,1.080442,0.35000014,0.6515915,0.6622524,0.2834015,1.6064513"
"-0.35160124,0.081994556,0.7984739,0.7495421,0.7104544,0.6372295,0.5044016,-0.22538376,0.67732465,-0.044453144,0.70997036,0.6050257,0.46837994,1.132479"
"-0.20898004,-0.079233825,1.2149284,0.7810275,0.06947068,0.7636541,0.8031573,0.45859602,0.81660575,0.020964885,0.804511,0.8464062,0.5195946,1.0093659"
"-0.11405964,0.24013585,1.9760573,0.2523418,0.18267989,1.160768,1.0581765,0.23211667,1.159429,1.073363,1.1318178,0.36234546,0.34994522,1.1426498"
"-0.32929426,-0.13489696,1.2224468,0.27458677,0.27193293,1.1199615,0.67581797,0.38885242,0.36665487,0.3621318,0.44451827,0.8520193,0.59197885,1.108448"
"-0.07147199,-0.010367805,1.9480236,0.4237068,1.0736352,0.5172398,1.0885633,0.16402067,0.7642052,0.5894143,0.5057681,0.8426469,0.8187504,1.6993898"
"-0.4172721,0.09459326,1.3838303,0.325694,0.016746197,0.83728504,0.51933783,0.3783495,0.9180163,0.18354751,0.66722614,0.05966243,0.30092326,1.0956498"
"0.06437324,0.11719536,1.9582478,0.37407702,0.197629,1.3735442,1.1756372,0.21526271,0.9873188,0.6259641,1.700951,0.5785538,0.38579467,0.9206777"
"-0.32154945,-0.27668914,1.6208607,0.40035358,0.63452876,1.372677,0.698334,0.25844818,0.81325924,0.6889455,1.4601009,0.9153111,1.0114083,1.0751766"
"-0.33162993,-0.38916406,1.7466406,0.6055302,0.27533686,1.2308567,0.88236135,0.81834066,0.77579236,0.27100226,1.2549673,1.020122,0.8351573,0.8051422"
"-0.28994203,0.2898516,1.2397883,-0.13778768,0.6903023,0.61321664,0.38663954,-0.002286166,0.90602136,0.72441435,0.17417434,0.050542228,0.5307109,1.1001099"
"-0.11920345,-0.032164145,0.9603162,0.1406758,0.3819898,0.8616462,0.64264417,0.48915866,0.49542895,0.5447077,0.57940376,0.5007182,0.28859654,0.78558445"
